          72
 1000.101384  ,   36.902581  ,  249.672450  , 1249.934171  ,   59.727491  ,  249.534737  , 1250.674285  ,   21.990622  ,    0.112500  , 1000.240520  ,    2.457519  ,    0.088911
 1000.240520  ,    2.457519  ,    0.088911  , 1250.674285  ,   21.990622  ,    0.112500  , 1249.954854  ,   60.079187  , -249.308136  , 1000.138811  ,   37.156533  , -249.492413
 1000.101384  ,   36.902581  ,  249.672450  , 1249.934171  ,   59.727491  ,  249.534737  , 1224.061592  ,  303.876012  ,   63.707641  ,  980.264711  ,  284.687000  ,  129.598921
 1000.138811  ,   37.156533  , -249.492413  , 1249.954854  ,   60.079187  , -249.308136  , 1223.986073  ,  304.222411  ,  -63.341479  ,  980.195543  ,  284.924522  , -129.041695
 1249.934171  ,   59.727491  ,  249.534737  , 1500.399358  ,   90.679913  ,  250.000000  , 1500.292510  ,   80.552041  ,    0.128019  , 1250.674285  ,   21.990622  ,    0.112500
 1250.674285  ,   21.990622  ,    0.112500  , 1500.292510  ,   80.552041  ,    0.128019  , 1500.398410  ,   91.123715  , -249.741369  , 1249.954854  ,   60.079187  , -249.308136
 1249.934171  ,   59.727491  ,  249.534737  , 1500.399358  ,   90.679913  ,  250.000000  , 1464.586851  ,  341.662675  ,  250.000000  , 1224.061592  ,  303.876012  ,   63.707641
 1249.954854  ,   60.079187  , -249.308136  , 1500.398410  ,   91.123715  , -249.741369  , 1464.496697  ,  342.110202  , -250.000000  , 1223.986073  ,  304.222411  ,  -63.341479
 1500.399358  ,   90.679913  ,  250.000000  , 1750.012214  ,  129.518173  ,  250.119565  , 1749.724787  ,  141.548812  ,    0.125822  , 1500.292510  ,   80.552041  ,    0.128019
 1500.292510  ,   80.552041  ,    0.128019  , 1749.724787  ,  141.548812  ,    0.125822  , 1749.981232  ,  130.032734  , -249.875794  , 1500.398410  ,   91.123715  , -249.741369
 1500.399358  ,   90.679913  ,  250.000000  , 1750.012214  ,  129.518173  ,  250.119565  , 1709.049534  ,  378.965470  ,  317.812591  , 1464.586851  ,  341.662675  ,  250.000000
 1500.398410  ,   91.123715  , -249.741369  , 1749.981232  ,  130.032734  , -249.875794  , 1708.967868  ,  379.487141  , -317.328141  , 1464.496697  ,  342.110202  , -250.000000
 1750.012214  ,  129.518173  ,  250.119565  , 1999.595389  ,  172.639064  ,  250.120743  , 1999.293795  ,  184.555253  ,    0.106352  , 1749.724787  ,  141.548812  ,    0.125822
 1749.724787  ,  141.548812  ,    0.125822  , 1999.293795  ,  184.555253  ,    0.106352  , 1999.538124  ,  173.188960  , -249.914353  , 1749.981232  ,  130.032734  , -249.875794
 1750.012214  ,  129.518173  ,  250.119565  , 1999.595389  ,  172.639064  ,  250.120743  , 1954.712272  ,  422.579858  ,  283.394682  , 1709.049534  ,  378.965470  ,  317.812591
 1749.981232  ,  130.032734  , -249.875794  , 1999.538124  ,  173.188960  , -249.914353  , 1954.634011  ,  423.142862  , -282.451718  , 1708.967868  ,  379.487141  , -317.328141
 1999.595389  ,  172.639064  ,  250.120743  , 2249.045095  ,  219.480076  ,  250.114555  , 2248.884930  ,  222.686479  ,    0.073759  , 1999.293795  ,  184.555253  ,    0.106352
 1999.293795  ,  184.555253  ,    0.106352  , 2248.884930  ,  222.686479  ,    0.073759  , 2248.962487  ,  220.035955  , -249.971357  , 1999.538124  ,  173.188960  , -249.914353
 1999.595389  ,  172.639064  ,  250.120743  , 2249.045095  ,  219.480076  ,  250.114555  , 2200.536039  ,  469.588053  ,  249.129074  , 1954.712272  ,  422.579858  ,  283.394682
 1999.538124  ,  173.188960  , -249.914353  , 2248.962487  ,  220.035955  , -249.971357  , 2200.464395  ,  470.146332  , -248.196547  , 1954.634011  ,  423.142862  , -282.451718
 2249.045095  ,  219.480076  ,  250.114555  , 2498.368845  ,  269.790528  ,  250.082440  , 2498.299044  ,  268.323489  ,    0.029483  , 2248.884930  ,  222.686479  ,    0.073759
 2248.884930  ,  222.686479  ,    0.073759  , 2498.299044  ,  268.323489  ,    0.029483  , 2498.263383  ,  270.320918  , -250.026160  , 2248.962487  ,  220.035955  , -249.971357
 2249.045095  ,  219.480076  ,  250.114555  , 2498.368845  ,  269.790528  ,  250.082440  , 2446.572336  ,  519.769421  ,  241.138515  , 2200.536039  ,  469.588053  ,  249.129074
 2248.962487  ,  220.035955  , -249.971357  , 2498.263383  ,  270.320918  , -250.026160  , 2446.508834  ,  520.300592  , -240.462371  , 2200.464395  ,  470.146332  , -248.196547
 2498.368845  ,  269.790528  ,  250.082440  , 2747.593079  ,  323.277692  ,  250.041130  , 2747.510990  ,  321.822976  ,   -0.024939  , 2498.299044  ,  268.323489  ,    0.029483
 2498.299044  ,  268.323489  ,    0.029483  , 2747.510990  ,  321.822976  ,   -0.024939  , 2747.466911  ,  323.752634  , -250.094840  , 2498.263383  ,  270.320918  , -250.026160
 2498.368845  ,  269.790528  ,  250.082440  , 2747.593079  ,  323.277692  ,  250.041130  , 2692.707724  ,  573.189834  ,  245.831500  , 2446.572336  ,  519.769421  ,  241.138515
 2498.263383  ,  270.320918  , -250.026160  , 2747.466911  ,  323.752634  , -250.094840  , 2692.652304  ,  573.667868  , -245.495053  , 2446.508834  ,  520.300592  , -240.462371
 2747.593079  ,  323.277692  ,  250.041130  , 2996.702336  ,  379.763687  ,  250.000000  , 2996.580359  ,  379.503044  ,   -0.091237  , 2747.510990  ,  321.822976  ,   -0.024939
 2747.510990  ,  321.822976  ,   -0.024939  , 2996.580359  ,  379.503044  ,   -0.091237  , 2996.558358  ,  380.155687  , -250.180153  , 2747.466911  ,  323.752634  , -250.094840
 2747.593079  ,  323.277692  ,  250.041130  , 2996.702336  ,  379.763687  ,  250.000000  , 2938.923144  ,  629.599999  ,  250.000000  , 2692.707724  ,  573.189834  ,  245.831500
 2747.466911  ,  323.752634  , -250.094840  , 2996.558358  ,  380.155687  , -250.180153  , 2938.876357  ,  629.995979  , -250.000000  , 2692.652304  ,  573.667868  , -245.495053
 2996.702336  ,  379.763687  ,  250.000000  , 3245.690352  ,  439.041203  ,  249.930734  , 3245.544125  ,  439.368489  ,   -0.171918  , 2996.580359  ,  379.503044  ,   -0.091237
 2996.580359  ,  379.503044  ,   -0.091237  , 3245.544125  ,  439.368489  ,   -0.171918  , 3245.536569  ,  439.328814  , -250.276722  , 2996.558358  ,  380.155687  , -250.180153
 2996.702336  ,  379.763687  ,  250.000000  , 3245.690352  ,  439.041203  ,  249.930734  , 3185.234457  ,  688.797778  ,  251.119841  , 2938.923144  ,  629.599999  ,  250.000000
 2996.558358  ,  380.155687  , -250.180153  , 3245.536569  ,  439.328814  , -250.276722  , 3185.195152  ,  689.088795  , -251.262158  , 2938.876357  ,  629.995979  , -250.000000
 3245.690352  ,  439.041203  ,  249.930734  , 3494.553732  ,  500.884018  ,  249.864016  , 3494.405884  ,  501.189701  ,   -0.257422  , 3245.544125  ,  439.368489  ,   -0.171918
 3245.544125  ,  439.368489  ,   -0.171918  , 3494.405884  ,  501.189701  ,   -0.257422  , 3494.403257  ,  501.058790  , -250.377591  , 3245.536569  ,  439.328814  , -250.276722
 3245.690352  ,  439.041203  ,  249.930734  , 3494.553732  ,  500.884018  ,  249.864016  , 3431.651598  ,  750.564448  ,  250.675452  , 3185.234457  ,  688.797778  ,  251.119841
 3245.536569  ,  439.328814  , -250.276722  , 3494.403257  ,  501.058790  , -250.377591  , 3431.615940  ,  750.741263  , -251.039646  , 3185.195152  ,  689.088795  , -251.262158
 3494.553732  ,  500.884018  ,  249.864016  , 3743.293279  ,  565.056476  ,  249.799729  , 3743.157436  ,  565.151489  ,   -0.338808  , 3494.405884  ,  501.189701  ,   -0.257422
 3494.405884  ,  501.189701  ,   -0.257422  , 3743.157436  ,  565.151489  ,   -0.338808  , 3743.159824  ,  565.127593  , -250.474132  , 3494.403257  ,  501.058790  , -250.377591
 3494.553732  ,  500.884018  ,  249.864016  , 3743.293279  ,  565.056476  ,  249.799729  , 3678.184132  ,  814.664102  ,  250.021045  , 3431.651598  ,  750.564448  ,  250.675452
 3494.403257  ,  501.058790  , -250.377591  , 3743.159824  ,  565.127593  , -250.474132  , 3678.147186  ,  814.735502  , -250.719189  , 3431.615940  ,  750.741263  , -251.039646
 3743.293279  ,  565.056476  ,  249.799729  , 3991.909409  ,  631.313404  ,  249.746853  , 3991.801235  ,  631.222368  ,   -0.409453  , 3743.157436  ,  565.151489  ,   -0.338808
 3743.157436  ,  565.151489  ,   -0.338808  , 3991.801235  ,  631.222368  ,   -0.409453  , 3991.805162  ,  631.307861  , -250.561603  , 3743.159824  ,  565.127593  , -250.474132
 3743.293279  ,  565.056476  ,  249.799729  , 3991.909409  ,  631.313404  ,  249.746853  , 3924.845298  ,  880.849634  ,  249.605326  , 3678.184132  ,  814.664102  ,  250.021045
 3743.159824  ,  565.127593  , -250.474132  , 3991.805162  ,  631.307861  , -250.561603  , 3924.801726  ,  880.842655  , -250.543598  , 3678.147186  ,  814.735502  , -250.719189
 3991.909409  ,  631.313404  ,  249.746853  , 4240.390530  ,  699.378905  ,  249.758282  , 4240.328624  ,  699.228137  ,   -0.464071  , 3991.801235  ,  631.222368  ,   -0.409453
 3991.801235  ,  631.222368  ,   -0.409453  , 4240.328624  ,  699.228137  ,   -0.464071  , 4240.327165  ,  699.341903  , -250.677361  , 3991.805162  ,  631.307861  , -250.561603
 3991.909409  ,  631.313404  ,  249.746853  , 4240.390530  ,  699.378905  ,  249.758282  , 4171.655370  ,  948.860732  ,  249.552650  , 3924.845298  ,  880.849634  ,  249.605326
 3991.805162  ,  631.307861  , -250.561603  , 4240.327165  ,  699.341903  , -250.677361  , 4171.599200  ,  948.818537  , -250.300251  , 3924.801726  ,  880.842655  , -250.543598
 4240.390530  ,  699.378905  ,  249.758282  , 4488.605919  ,  768.871705  ,  250.000000  , 4488.605919  ,  768.871705  ,   -0.493922  , 4240.328624  ,  699.228137  ,   -0.464071
 4240.328624  ,  699.228137  ,   -0.464071  , 4488.605919  ,  768.871705  ,   -0.493922  , 4488.605919  ,  768.871705  , -250.968063  , 4240.327165  ,  699.341903  , -250.677361
 4240.390530  ,  699.378905  ,  249.758282  , 4488.605919  ,  768.871705  ,  250.000000  , 4418.690001  , 1018.302895  ,  250.000000  , 4171.655370  ,  948.860732  ,  249.552650
 4240.327165  ,  699.341903  , -250.677361  , 4488.605919  ,  768.871705  , -250.968063  , 4418.611725  , 1018.292477  , -250.000000  , 4171.599200  ,  948.818537  , -250.300251
